DATE,FC,오류 유형,오류 내용,PO ID,IPR,벤더ID,벤더명,상품바코드,상품명,수량,PLT,"택배 or 
 업체직접회수",택배 주소,담당자/contact,운송장 출력,"SRMS
 업체회신 일자","D+6
 폐기조건","최종
 처리완료일",최종 처리,Remark 날자,메모,"운송장번호
 (자동)","택배
 진행상태","집하일자
 (택배)","배달일자
 (택배)","화물상태
 (원본)",매칭구분,"중복/재신고
 점검",매칭행(h)
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",131543859,IPR0017453621,A01230166,올아이즈온어스 주식회사,S0034252229774,비타츄 짜먹는 고양이 간식 / 90개 참치+연어+닭고기 15g,16,1,업체직접회수,,,FALSE,,O,,기타,2026-08-03,입고 진행,,,,,,,,
2026-07-31,,16.기타,"1/1ea(과착,파손)/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",132780420,IPR0017453620,A01601379,이노렉시스 유한회사,S0036166886471,하루꿈 접이식 식탁 세트 의자포함 2인용 4인용 다용도 테이블 주방 거실 식당 탁자 / 블랙 일반의자 4,2,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",132780420,IPR0017453618,A01601379,이노렉시스 유한회사,S0034994962620,FONOW 사무용 사무실 회의실 메쉬 의자 학생 허리편한 인체공학 독서실 체어 / 그레이화이트 1개,5,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",132780420,IPR0017453617,A01601379,이노렉시스 유한회사,S0034994962615,FONOW 사무용 사무실 회의실 메쉬 의자 학생 허리편한 인체공학 독서실 체어 / 블랙화이트 1개,4,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453616,A01159621,유한회사 야오야오무역,S0036036279764,BILIMO 문뒤 공간 활용 대용량 멀티 수납 북선반 인테리어 선반 / 화이트 82cm 이중 타공판,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453615,A01159621,유한회사 야오야오무역,S0036036279758,BILIMO 문뒤 공간 활용 대용량 멀티 수납 북선반 인테리어 선반 / 62cm 화이트 이중 타공판,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453612,A01159621,유한회사 야오야오무역,S0035582636872,BILIMO 시스템 행거 튼튼한 이동식 옷걸이 행거 스탠드 옷걸이 옷장 강화된 32mm 파이프 / 1개 120cm 블랙,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,16.기타,"1/과착, 박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453611,A01159621,유한회사 야오야오무역,S0035582636866,BILIMO 시스템 행거 튼튼한 이동식 옷걸이 행거 스탠드 옷걸이 옷장 강화된 32mm 파이프 / 1개 120cm 화이트,2,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3-E / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137094478,IPR0017349520,A01734685,마크드루 유한회사,S0038173293776,철제 3단 빨래건조대 / 크림 180 x 100 x 45cm,3,1,업체측 폐기요청,업체측 폐기요청,업체측 폐기요청,FALSE,,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453610,A01159621,유한회사 야오야오무역,S0033587971200,CABICO 평생 사용 / 100cm 화이트,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453609,A01159621,유한회사 야오야오무역,S0033455729951,BILIMO 2단 / 화아트 120cm,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453608,A01159621,유한회사 야오야오무역,S0033455729947,BILIMO 2단 / 블랙 120cm,2,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1/박스파손/업체직접회수/8월10일까지 미회수 시 폐기 예정/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136804172,IPR0017453607,A01159621,유한회사 야오야오무역,S0033455729945,BILIMO 2단 / 블랙 100cm,1,1,업체직접회수,,,FALSE,2026-08-06,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3-C / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",136795956,IPR0017349521,A01697032,용제무역 유한회사,S0038186112771,KUAHAI 가정용 원터치 쓰레기통 대용량 이동식 업소용 휴지통 50L / 크림화이트 50L,1,1,택배,경기도 김포시 양촌읍 삼도로 118 김포시양촌읍 학운리 3236,8210-2310-5792,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3-C / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",136795956,IPR0017349522,A01697032,용제무역 유한회사,S0038000937561,원터치 방습 쌀통 10KG 쌀보관용기 / 1개 투명해요 41.8x29.2x16.8cm,1,1,택배,경기도 김포시 양촌읍 삼도로 118 김포시양촌읍 학운리 3236,8210-2310-5792,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137771895,IPR0017349524,A01730314,"시에리라이트 유한회사(XUELI LIGHT Co.,Ltd.)",S0036862378711,MY-SGG032 / 5단 화이트 80*24*178cm,1,1,업체직접회수,,,FALSE,2026-08-05,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137771895,IPR0017286492,A01730314,"시에리라이트 유한회사(XUELI LIGHT Co.,Ltd.)",S0037284935186,MY-SGG040 / 4단 화이트 46cm,1,1,업체직접회수,,,FALSE,2026-08-05,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137771895,IPR0017286493,A01730314,"시에리라이트 유한회사(XUELI LIGHT Co.,Ltd.)",S0036862223973,MY-XZSJ / 3단 흰색 45cm,1,1,업체직접회수,,,FALSE,2026-08-05,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137771895,IPR0017286494,A01730314,"시에리라이트 유한회사(XUELI LIGHT Co.,Ltd.)",S0037800092204,MY-SGG040 / 5단 화이트 46cm,1,1,업체직접회수,,,FALSE,2026-08-05,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137771895,IPR0017286495,A01730314,"시에리라이트 유한회사(XUELI LIGHT Co.,Ltd.)",S0036912469063,10-MY-MINIGUI / 우드화이트,2,1,업체직접회수,,,FALSE,2026-08-05,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3-D / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",135782826,IPR0017286501,A01402276,주식회사 플로리스,S0035409969671,지오리스 해피슬립 5단 테크닉 9cm 천연 라텍스 & 메모리폼 매트리스 / 90mm 화이트 퀸,1,1,택배,경기도 군포시 번영로 82-4 군포복합물류터미널 D-1-2동 1층(도크번호3) 동백인터내셔널,8210-5000-5244,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3-E / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137398075,IPR0017286496,A01638994,벨리오스 유한회사,S0037904114542,좌식 밥상 원형 식탁 좁은 공간 활용 책상 낮은 거실 침실 테이블 / 원목색 원형 80cm,2,1,택배,경기도 평택시 포승읍 포승장안로 109 평택시 포승읍 석정리 310-1,8210-9761-1413,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3-E / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137398075,IPR0017286497,A01638994,벨리오스 유한회사,S0038012612583,하루꿈 흔들의자 안락 리클라이너 베란다 거실 인테리어 라운지 릴렉스 체어 락킹 소파 / 그린 1인용 1개,1,1,택배,경기도 평택시 포승읍 포승장안로 109 평택시 포승읍 석정리 310-1,8210-9761-1413,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3-E / 박스파손 / 택배회송예정 / 반송 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137335170,IPR0017286498,A01709830,고즈닝,S0037866199594,DH-073 접이식 야외 테이블 / 화이트 1800,1,1,택배,충청남도 당진시 송악읍 고잔로 249 길옆 창고,8210-7790-5030,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3) 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137646699,IPR0017286499,A01668038,유한회사 유레이이커머스,S0035228447551,하루꿈 접이식 소파베드 침대 1인용 2인용 쇼파침대겸용 거실 침실 공간절약 가구 / 100cm 화이트,1,1,업체직접회수,,,FALSE,,O,2026-08-04,업체 트럭 회송,,,,,,,,,,
2026-07-31,,1.파손,"3 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137773753,IPR0017453430,A01322571,유한회사 미작이가가구,S0034350039222,남쪽나무 접이식 소파베드 리클라이너 소파겸용침대 1/2/3인용 쇼파베드 쿠션포함 / 검은 프레임+진한 검정색 1.08m,1,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137773753,IPR0017453431,A01322571,유한회사 미작이가가구,S0034350039212,남쪽나무 접이식 소파베드 리클라이너 소파겸용침대 1/2/3인용 쇼파베드 쿠션포함 / 검은 프레임+연한 회색 1.08m,1,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"3-E / 박스파손 / 택배회송예정 / 반송시 폐기 진행 / SRMS 또는 회송 담당자와 소통(010-9995-9870, WeChat : XRG1_Center / XRG1_Center2 )",137088201,IPR0017286502,A01711467,마스터원더하우스유한회사,HSOC020AKRBNO,침대형 의자 HS-OC020A / 브라운 1개,6,1,택배,경기도 화성시 만세구 장안면 포승장안로 1140-13 마스터반품,8210-5729-8166,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-D/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136517464,IPR0017453606,A00842856,(주)민공국제무역,S0037632641334,HOMEY NEST HZMBTC02 / 화이트 100x30x80,2,1,택배,인천광역시 서구 원석로90번길 8 C동,8210-3587-2310,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"3 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",136831575,IPR0017453432,A01659977,바빈치 유한회사,SH-VX-009-BLACK,VAVINCI 침대형 리클라이너 특대형 pc방 게이밍 의자 고급 중역 사무용 컴퓨터 의자 / 블랙(발받침대 미포함) Standard,7,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1-E/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136517464,IPR0017453605,A00842856,(주)민공국제무역,S0037632641336,HOMEY NEST HZMBTC02 / 화이트 100x40x80,4,1,택배,인천광역시 서구 원석로90번길 8 C동,8210-3587-2310,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,16.기타,"1-C/과착,박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",136517464,IPR0017453604,A00842856,(주)민공국제무역,S0035221047237,HOMEY NEST 이동식트롤리 360도 회전 수납 카트 / 화이트,1,1,택배,인천광역시 서구 원석로90번길 8 C동,8210-3587-2310,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,16.기타,"1-F/발주마감/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",130997181,IPR0017363078,A01400959,시팡지에 유한회사,M258019374625,Takata 게이밍 의자 침대형 발받침대 리클라이너 고급 인조가죽 사무용 컴퓨터 게임용 의자 / 검은색,1,1,업체직접회수,인천광역시 서구 한서로 66-2 하루온국제물류회사,8210-8158-8108,FALSE,,O,2026-08-06,업체 트럭 회송,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",136893656,IPR0017410238,A01250875,유한회사 굿모멘트,S0036781703240,GOOD MOMENT 물결 프레임 전신거울 거치형 대형 스탠드 전신거울 인테리어 만점 / 화이트 60cm,1,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",136893656,IPR0017410239,A01250875,유한회사 굿모멘트,S0033779837706,이동식 튼튼한 스탠드 조립식 거울 옷걸이 / 2단 화이트 100CM,1,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",136893656,IPR0017410240,A01250875,유한회사 굿모멘트,S0033774614630,GOOD MOMENT 주방정리대 수납장 전자렌지 부엌 철제 / 5단 화이트 148,8,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",136893656,IPR0017410241,A01250875,유한회사 굿모멘트,S0033774614628,GOOD MOMENT 주방정리대 수납장 전자렌지 부엌 철제 / 5단 그레이 148,2,1,업체직접회수,,,FALSE,,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1-C/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",137097629,IPR0017363077,A01611283,제이리샤 유한회사,S0037361442709,216 / 20인치 실버,1,1,택배,인천광역시 중구 서해대로209번길 68 8층 8-1 B2B（ruianhongmai）,8210-6584-1066,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-C/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",137097629,IPR0017363076,A01611283,제이리샤 유한회사,S0037361442708,216 / 20인치 그린,1,1,택배,인천광역시 중구 서해대로209번길 68 8층 8-1 B2B（ruianhongmai）,8210-6584-1066,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-D/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",137097629,IPR0017363075,A01611283,제이리샤 유한회사,S0037020443845,2401 / 30인치 블랙,1,1,택배,인천광역시 중구 서해대로209번길 68 8층 8-1 B2B（ruianhongmai）,8210-6584-1066,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410248,A01682150,드락센 유한회사,BEDA-B120-A02,"ZUIHAO 싱글 접이식 침대, 휴대용 접이식 침대 (침실, 사무실, 야외용, 조립 불필요) / 하얀색 120 x 190 cm",1,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410249,A01682150,드락센 유한회사,BEDA-H120-A01,"ZUIHAO 싱글 접이식 침대, 휴대용 접이식 침대 (침실, 사무실, 야외용, 조립 불필요) / 검은색 120 x 190 cm",1,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410250,A01682150,드락센 유한회사,BEDA-H90-A05,"ZUIHAO 싱글 접이식 침대, 휴대용 접이식 침대 (침실, 사무실, 야외용, 조립 불필요) / 검은색 90 x 190 cm",2,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410251,A01682150,드락센 유한회사,SKJA-H-A01,ZUIHAO 바베큐그릴 휴대용 숯불 그릴 겸 야외 훈제기로 야외 바비큐 피크닉 캠핑에 적합합니다 / 1개 특대형,5,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410252,A01682150,드락센 유한회사,BEDB-B-B1,"ZUIHAO 접이식 침대, 편안한 1인용 침대, 휴대용 다기능 매트리스 포함, 낮잠에 안성맞춤 / White 80 x 190 x 43 cm",1,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
2026-07-31,,1.파손,"1 / 박스파손 / 업체직접회수 / 8월10일까지 미회수 시 폐기 예정 / SRMS 또는 회송 담당자와 소통 (010-9995-9870, WeChat : xrg1_center, xrg1_center2))",137071195,IPR0017410253,A01682150,드락센 유한회사,AMCB-B-B05,"ZUIHAO 휴대용 마사지 침대, 접이식 마사지 테이블 (베개 포함), 스테인리스 스틸 프레임, 2단 접이식, 스파, 살롱, 타투 마사지, 치료용 / 하얀색 60 x 180 x 65 cm",1,2,업체직접회수,,,FALSE,2026-08-04,O,,,,,,,,,,,,
